위도,경도,정류소ID,정류소명,정류소번호,수집일시,위치구분
35.95042,128.55272,DGB7021005600,SD아이프라임강북아파트,20685,2026-07-02,북구
35.938,128.55552,DGB7021005700,대천초등학교건너,1463,2026-07-02,북구
35.93813,128.55547,DGB7021005800,대천초등학교앞,1469,2026-07-02,북구
35.94018,128.5568,DGB7021005900,럭키아파트건너,1462,2026-07-02,북구
35.94002,128.55663,DGB7021006000,럭키아파트앞,1474,2026-07-02,북구
35.94188,128.55587,DGB7021006100,한양산호아파트앞,20477,2026-07-02,북구
35.93587,128.55473,DGB7021006200,공작한양아파트앞,1480,2026-07-02,북구
35.93556,128.55484,DGB7021006300,공작한양아파트건너,1464,2026-07-02,북구
35.93331,128.5544,DGB7021006400,코스모스한양아파트앞,1466,2026-07-02,북구
35.93294,128.55441,DGB7021006500,코스모스한양아파트건너,1756,2026-07-02,북구
35.93238,128.5513,DGB7021006600,칠곡에덴타운건너,20786,2026-07-02,북구
35.93214,128.55186,DGB7021006700,칠곡에덴타운앞,20787,2026-07-02,북구
35.93155,128.5576,DGB7021006800,한국농어촌공사앞,20793,2026-07-02,북구
35.93184,128.5572,DGB7021006900,한국농어촌공사건너,20784,2026-07-02,북구
35.93132,128.56067,DGB7021007000,칠곡화성타운건너,20794,2026-07-02,북구
35.93154,128.5603,DGB7021007100,칠곡화성타운앞1,20782,2026-07-02,북구
35.92887,128.56027,DGB7021007300,칠곡청구타운앞,20748,2026-07-02,북구
35.92702,128.5579,DGB7021007400,구암초등학교앞,20749,2026-07-02,북구
35.92762,128.55911,DGB7021007500,구암초등학교건너,20770,2026-07-02,북구
35.92533,128.55574,DGB7021008000,구암가구골목1,5329,2026-07-02,북구
35.92578,128.55672,DGB7021008100,구암가구골목2,20769,2026-07-02,북구
35.92525,128.55144,DGB7021008200,구암역(운전면허시험장)1,1768,2026-07-02,북구
35.92512,128.55143,DGB7021008300,구암역(운전면허시험장)2,9214,2026-07-02,북구
35.92549,128.54869,DGB7021008400,구암교1,1797,2026-07-02,북구
35.92549,128.54852,DGB7021008500,구암교2,1775,2026-07-02,북구
35.89113,128.56508,DGB7021008600,팔달신시장2,21839,2026-07-02,북구
35.89221,128.56696,DGB7021008700,노원119안전센터앞,21840,2026-07-02,북구
35.89227,128.56656,DGB7021008800,노원119안전센터건너,2136,2026-07-02,북구
35.89439,128.57075,DGB7021008900,한국로봇산업진흥원건너,553,2026-07-02,북구
35.89569,128.57252,DGB7021009000,한국로봇산업진흥원앞,551,2026-07-02,북구
35.89663,128.57443,DGB7021009100,국민은행3공단지점건너,558,2026-07-02,북구
35.89743,128.57569,DGB7021009200,국민은행3공단지점앞,299,2026-07-02,북구
35.90189,128.57897,DGB7021009300,노원네거리(대구은행앞),270,2026-07-02,북구
35.90024,128.57931,DGB7021009400,노원네거리(대구은행건너),268,2026-07-02,북구
35.89864,128.57903,DGB7021009500,노원네거리3(기업은행),271,2026-07-02,북구
35.89845,128.57917,DGB7021009600,노원네거리4(기업은행),267,2026-07-02,북구
35.89445,128.57804,DGB7021009700,침산동화타운앞,266,2026-07-02,북구
35.89487,128.57804,DGB7021009800,침산동화타운건너,272,2026-07-02,북구
35.89145,128.57704,DGB7021009900,노원동화타운앞,273,2026-07-02,북구
35.89131,128.57704,DGB7021010000,노원동화타운건너,265,2026-07-02,북구
35.88875,128.57625,DGB7021010100,원대오거리북편1,274,2026-07-02,북구
35.88889,128.57635,DGB7021010200,원대오거리북편2,264,2026-07-02,북구
35.88802,128.57373,DGB7021010300,원대역1,20803,2026-07-02,북구
35.88863,128.56989,DGB7021010400,팔달시장앞,20804,2026-07-02,북구
35.88922,128.5657,DGB7021010500,팔달신시장,276,2026-07-02,북구
35.87851,128.59546,DGB7021010600,대구역북편네거리1,2213,2026-07-02,북구
35.87848,128.59521,DGB7021010700,대구역북편네거리2,20913,2026-07-02,북구
35.88372,128.58805,DGB7021010800,대구도시개발공사앞,1741,2026-07-02,북구
35.88111,128.59636,DGB7021010900,대구삼성창조캠퍼스4,2680,2026-07-02,북구
35.88114,128.59603,DGB7021011000,대구삼성창조캠퍼스3,5330,2026-07-02,북구
35.88532,128.59765,DGB7021011100,침산코오롱하늘채건너,20717,2026-07-02,북구
35.88555,128.59745,DGB7021011200,침산코오롱하늘채앞,20912,2026-07-02,북구
35.88773,128.59339,DGB7021011300,침산네거리1,21750,2026-07-02,북구
35.88788,128.59338,DGB7021011400,침산네거리2,21760,2026-07-02,북구
35.889,128.58795,DGB7021011500,침산중학교앞,21761,2026-07-02,북구
35.88886,128.58774,DGB7021011600,침산중학교건너,21749,2026-07-02,북구
35.88908,128.58296,DGB7021011700,북대구세무서건너,21747,2026-07-02,북구
35.88805,128.58292,DGB7021011800,북대구세무서앞,21748,2026-07-02,북구
35.88597,128.58209,DGB7021011900,북부경찰서건너,294,2026-07-02,북구
35.88309,128.58109,DGB7021012000,북구청역(3번출구),21225,2026-07-02,북구
35.8835,128.58149,DGB7021012100,북구청역(4번출구),289,2026-07-02,북구
35.88045,128.58026,DGB7021012200,고성아파트건너(서편),21226,2026-07-02,북구
35.88058,128.58058,DGB7021012300,고성아파트(서편),2225,2026-07-02,북구
35.87933,128.58904,DGB7021012400,고성지구대1,20053,2026-07-02,북구
35.87946,128.58886,DGB7021012500,고성지구대2,1626,2026-07-02,북구
35.8787,128.58967,DGB7021012600,대구역서희스타힐스건너,144,2026-07-02,북구
35.88011,128.59222,DGB7021012700,칠성우방타운,403,2026-07-02,북구
35.88125,128.58964,DGB7021012800,대구IM뱅크PARK동편건너,20054,2026-07-02,북구
35.88097,128.58927,DGB7021012900,대구IM뱅크PARK동편앞,20055,2026-07-02,북구
35.88465,128.59071,DGB7021013000,오페라삼정그린코아APT,9266,2026-07-02,북구
35.88456,128.59037,DGB7021013100,이마트칠성점앞,20028,2026-07-02,북구
35.88394,128.58789,DGB7021013200,대구은행제2본점앞,20801,2026-07-02,북구
35.88481,128.58368,DGB7021013300,북구청앞,20802,2026-07-02,북구
35.88468,128.58338,DGB7021013400,북구청건너,5325,2026-07-02,북구
35.88573,128.58064,DGB7021013500,북구청네거리2,288,2026-07-02,북구
35.88675,128.57815,DGB7021013600,서구제일사회복지관건너,286,2026-07-02,북구
35.88118,128.58208,DGB7021013700,KT북대구지사건너,134,2026-07-02,북구
35.88107,128.58306,DGB7021013800,KT북대구지사앞,131,2026-07-02,북구
35.88021,128.58654,DGB7021013900,대구IM뱅크PARK남편건너,135,2026-07-02,북구
35.88037,128.58659,DGB7021014000,대구IM뱅크PARK남편앞,20732,2026-07-02,북구
35.8886,128.57942,DGB7021014100,북침산치안센터건너,9261,2026-07-02,북구
35.889,128.5802,DGB7021014200,북침산치안센터앞,21746,2026-07-02,북구
35.89046,128.58505,DGB7021014300,침산초등학교앞,21745,2026-07-02,북구
35.89048,128.58573,DGB7021014400,침산초등학교건너,21762,2026-07-02,북구
35.89109,128.58713,DGB7021014500,북구보건소앞,21744,2026-07-02,북구
35.89122,128.58808,DGB7021014600,북구보건소건너,21763,2026-07-02,북구
35.89133,128.58992,DGB7021014700,침산3동행정복지센터,21764,2026-07-02,북구
35.88911,128.59112,DGB7021014800,명성푸르지오앞,254,2026-07-02,북구
35.88901,128.59131,DGB7021014900,명성푸르지오건너,20733,2026-07-02,북구
35.89221,128.59124,DGB7021015000,침산화성파크드림앞,20734,2026-07-02,북구
35.89242,128.59141,DGB7021015100,침산화성파크드림건너,21741,2026-07-02,북구
35.8924,128.59459,DGB7021015200,성북교1,2122,2026-07-02,북구
35.89261,128.59451,DGB7021015300,성북교2,2119,2026-07-02,북구
35.89073,128.59782,DGB7021015400,대구시산격청사건너1,2123,2026-07-02,북구
35.89084,128.5981,DGB7021015500,대구시산격청사앞,5042,2026-07-02,북구
35.89492,128.59463,DGB7021015600,성북시장건너,20735,2026-07-02,북구
35.89573,128.59473,DGB7021015700,성북시장앞,21740,2026-07-02,북구
35.8978,128.59567,DGB7021015800,대산초등학교건너,20736,2026-07-02,북구
35.89754,128.59539,DGB7021015900,대산초등학교앞,21739,2026-07-02,북구
35.90061,128.59643,DGB7021016000,산격주공아파트건너,20737,2026-07-02,북구
35.90038,128.59624,DGB7021016100,산격주공아파트앞,21738,2026-07-02,북구
35.90178,128.59739,DGB7021016200,연암네거리1,21732,2026-07-02,북구
35.90193,128.59738,DGB7021016300,연암네거리2,224,2026-07-02,북구
35.89948,128.58894,DGB7021016400,백사벌네거리1,253,2026-07-02,북구
35.89981,128.58901,DGB7021016500,백사벌네거리2,21731,2026-07-02,북구
35.89615,128.58941,DGB7021016600,무림제지앞1,21742,2026-07-02,북구
35.89656,128.58944,DGB7021016700,북부상수도사업소,251,2026-07-02,북구
35.89396,128.58986,DGB7021016800,무림제지건너,21730,2026-07-02,북구
35.89308,128.58677,DGB7021016900,침산초등학교후문,258,2026-07-02,북구
35.90109,128.58773,DGB7021017000,경상여자고등학교건너,20763,2026-07-02,북구
35.90091,128.58737,DGB7021017100,경상여자고등학교앞,20765,2026-07-02,북구
35.90088,128.58521,DGB7021017200,침산남영타운건너,297,2026-07-02,북구
35.90076,128.5852,DGB7021017300,침산남영타운앞,560,2026-07-02,북구
35.89982,128.58035,DGB7021017400,노원네거리1(오봉새마을금고앞),20766,2026-07-02,북구
35.8996,128.58044,DGB7021017500,노원네거리2(오봉새마을금고건너),20764,2026-07-02,북구
35.89021,128.55934,DGB7021017600,만평역(서대구고속버스터미널)1,1040,2026-07-02,북구
35.88998,128.55937,DGB7021017700,만평역(서대구고속버스터미널)2,9077,2026-07-02,북구
35.89066,128.55626,DGB7021017800,트레이더스홀세일클럽비산점건너,21838,2026-07-02,북구
35.89048,128.55567,DGB7021017900,트레이더스홀세일클럽비산점앞,9076,2026-07-02,북구
35.89166,128.55405,DGB7021018000,공단역1,1038,2026-07-02,북구
35.89827,128.54865,DGB7021018100,대백인터빌앞,20727,2026-07-02,북구
35.89833,128.54828,DGB7021018200,대백인터빌건너,20731,2026-07-02,북구
35.90539,128.61833,DGB7021018300,코스트코홀세일건너/복현화성타운앞,20700,2026-07-02,동구
35.90597,128.61864,DGB7021018400,코스트코홀세일앞/복현화성타운건너,20692,2026-07-02,동구
35.90721,128.62065,DGB7021018500,검단유성아파트건너,309,2026-07-02,동구
35.90716,128.62039,DGB7021018600,검단유성아파트앞,20691,2026-07-02,동구
35.90998,128.62439,DGB7021018700,성광고등학교앞,308,2026-07-02,동구
35.90996,128.62416,DGB7021018800,성광고등학교건너,307,2026-07-02,동구
35.91296,128.6259,DGB7021018900,북대구농협검단지점앞,306,2026-07-02,동구
35.91298,128.62574,DGB7021019000,북대구농협검단지점건너,20690,2026-07-02,동구
35.9166,128.62599,DGB7021019100,검단상가아파트건너,301,2026-07-02,동구
35.90316,128.54661,DGB7021019300,농수산물도매시장앞,1227,2026-07-02,북구
35.90697,128.61862,DGB7021019400,검단유성아파트(서편),20724,2026-07-02,동구
35.91133,128.61203,DGB7021019600,경동산업앞,196,2026-07-02,동구
35.90982,128.61496,DGB7021019700,대구우편집중국앞,21836,2026-07-02,동구
35.90781,128.6106,DGB7021019800,엑스코건너,21837,2026-07-02,북구
35.90684,128.60933,DGB7021019900,텍스빌,21834,2026-07-02,북구
35.89182,128.62381,DGB7021020000,복현네거리,21735,2026-07-02,동구
35.89163,128.62365,DGB7021020100,신암공원,20651,2026-07-02,동구
35.89294,128.62134,DGB7021020200,영진고등학교앞,2097,2026-07-02,동구
35.8934,128.62006,DGB7021020300,영진고등학교건너,21721,2026-07-02,동구
35.89481,128.61872,DGB7021020400,영진전문대학교후문앞,20027,2026-07-02,동구
35.895,128.61808,DGB7021020500,영진전문대학교후문건너,328,2026-07-02,동구
35.897,128.61562,DGB7021020600,복현오거리1,327,2026-07-02,동구
35.89817,128.61409,DGB7021020700,신세계병원건너,326,2026-07-02,동구
35.89813,128.61338,DGB7021020800,신세계병원앞,325,2026-07-02,동구
35.89924,128.61149,DGB7021020900,산격대우아파트앞,21737,2026-07-02,북구
35.89939,128.61053,DGB7021021000,산격종합시장앞,2100,2026-07-02,북구
35.90096,128.60845,DGB7021021100,산격중학교앞,321,2026-07-02,북구
35.90061,128.60855,DGB7021021200,산격중학교건너,5154,2026-07-02,북구
35.90246,128.60262,DGB7021021400,상수도사업본부시설관리소건너,222,2026-07-02,북구
35.90229,128.60307,DGB7021021500,상수도사업본부시설관리소앞,21733,2026-07-02,북구
35.89834,128.60679,DGB7021021600,대원유치원앞,21716,2026-07-02,북구
35.89803,128.60666,DGB7021021700,대원유치원건너,21717,2026-07-02,북구
35.89534,128.60516,DGB7021021800,산격초등학교건너,21715,2026-07-02,북구
35.89442,128.60531,DGB7021021900,산격초등학교앞,21714,2026-07-02,북구
35.89313,128.60514,DGB7021022000,산격4동행정복지센터앞,21713,2026-07-02,북구
35.89206,128.60529,DGB7021022100,산격4동행정복지센터건너,21712,2026-07-02,북구
35.89088,128.60511,DGB7021022200,경북대학교체육센터건너2,21711,2026-07-02,북구
35.89011,128.60484,DGB7021022300,경북대체육센터앞,21756,2026-07-02,북구
35.889,128.60289,DGB7021022400,경북대학교서문건너,21757,2026-07-02,북구
35.88882,128.60303,DGB7021022500,경북대학교서문앞,20719,2026-07-02,북구
35.88962,128.60113,DGB7021022600,산격청구맨션앞,21708,2026-07-02,북구
35.88991,128.60014,DGB7021022700,대구시산격청사건너2,241,2026-07-02,북구
35.89175,128.60262,DGB7021022800,실내체육관건너,21709,2026-07-02,북구
35.89184,128.60248,DGB7021022900,실내체육관앞,21710,2026-07-02,북구
35.88783,128.59814,DGB7021023000,CBS방송국건너,20911,2026-07-02,북구
35.88794,128.59849,DGB7021023100,CBS방송국앞,20718,2026-07-02,북구
35.90923,128.60776,DGB7021023200,오뚜기물류센터,340,2026-07-02,북구
35.90828,128.61246,DGB7021023300,엑스코앞,21835,2026-07-02,동구
35.88654,128.59937,DGB7021023400,동침산네거리,246,2026-07-02,북구
35.88713,128.60205,DGB7021023500,북구선거관리위원회건너,21758,2026-07-02,북구
35.88735,128.60226,DGB7021023600,북구선거관리위원회앞,21755,2026-07-02,북구
35.88604,128.60076,DGB7021023700,경대교앞,248,2026-07-02,북구
35.88562,128.6005,DGB7021023800,경대교건너,247,2026-07-02,북구
35.88061,128.6018,DGB7021023900,새동네아파트건너,616,2026-07-02,중구
35.88248,128.60085,DGB7021024000,새동네아파트앞,636,2026-07-02,북구
35.87857,128.60279,DGB7021024100,칠성시장(전자상가앞),634,2026-07-02,중구
35.87871,128.60296,DGB7021024200,칠성시장(전자상가건너),5134,2026-07-02,중구
35.87718,128.60352,DGB7021024300,칠성시장(농협앞),639,2026-07-02,중구
35.87732,128.6035,DGB7021024400,칠성시장(농협건너),620,2026-07-02,중구
35.876,128.60126,DGB7021024500,칠성꽃도매시장앞,635,2026-07-02,중구
35.87484,128.60574,DGB7021024600,칠성시장건너,20712,2026-07-02,중구
35.87463,128.60535,DGB7021024700,칠성시장앞1,20715,2026-07-02,중구
35.8777,128.60719,DGB7021024800,농협중앙회앞,20714,2026-07-02,중구
35.88,128.61069,DGB7021025000,강남약국건너,20713,2026-07-02,중구
35.88225,128.61068,DGB7021025100,동대구시장건너,21753,2026-07-02,중구
35.8825,128.60928,DGB7021025300,동대구시장앞,3126,2026-07-02,중구
35.88378,128.6067,DGB7021025400,대일아파트건너,21754,2026-07-02,중구
35.88404,128.60596,DGB7021025500,대일아파트앞,21751,2026-07-02,중구
35.89116,128.60661,DGB7021025700,경북대체육센터건너,349,2026-07-02,북구
35.89294,128.60996,DGB7021025800,경북대학교북문앞,20697,2026-07-02,북구
35.89301,128.60967,DGB7021025900,경북대학교북문건너,20696,2026-07-02,북구
35.89572,128.61297,DGB7021026000,복현우체국앞,350,2026-07-02,동구
35.89649,128.61357,DGB7021026100,복현우체국건너,20695,2026-07-02,동구
35.89835,128.61529,DGB7021026200,복현오거리2,20698,2026-07-02,동구
35.89949,128.61511,DGB7021026400,건영아파트건너,20694,2026-07-02,동구
35.90157,128.6161,DGB7021026500,복현대백맨션앞,20699,2026-07-02,동구
35.90229,128.61601,DGB7021026600,복현대백맨션건너,20693,2026-07-02,동구
35.89776,128.6161,DGB7021026700,복현오거리3,708,2026-07-02,동구
35.8986,128.62014,DGB7021026800,북중학교앞,2106,2026-07-02,동구
35.89846,128.61869,DGB7021026900,복현장미맨션앞,21736,2026-07-02,동구
35.89777,128.62382,DGB7021027000,명문세가APT앞,21723,2026-07-02,동구
35.89798,128.62383,DGB7021027100,명문세가APT건너,21722,2026-07-02,동구
35.89444,128.62392,DGB7021027200,영진전문대학교정문앞,330,2026-07-02,동구
35.89411,128.6238,DGB7021027300,영진전문대학교정문건너,329,2026-07-02,동구
35.89977,128.62507,DGB7021027400,복현서한2차아파트,21724,2026-07-02,동구
35.8994,128.62434,DGB7021027500,복현우방아파트,168,2026-07-02,동구
35.93302,128.5619,DGB7021027600,칠곡2차영남타운건너,20771,2026-07-02,북구
35.93273,128.56156,DGB7021027700,칠곡2차영남타운앞,20747,2026-07-02,북구
35.93653,128.5614,DGB7021027800,칠곡3차화성타운3,1773,2026-07-02,북구
35.93661,128.56144,DGB7021027900,칠곡3차화성타운1,1766,2026-07-02,북구
35.91093,128.61554,DGB7021028000,대구우편집중국(동편),311,2026-07-02,동구
35.9089,128.61694,DGB7021028100,동원약품,9207,2026-07-02,동구
35.90228,128.61823,DGB7021028200,성화여고건너,21727,2026-07-02,동구
35.90194,128.61837,DGB7021028300,성화여고앞,9027,2026-07-02,동구
35.8789,128.59878,DGB7021028400,경명여고앞,400,2026-07-02,북구
35.87868,128.60052,DGB7021028500,경명여고건너,150,2026-07-02,중구
35.91577,128.59964,DGB7021028700,무태네거리(시외방향),9206,2026-07-02,북구
35.91522,128.59935,DGB7021028800,무태네거리(시내방향),21863,2026-07-02,북구
35.92204,128.5992,DGB7021028900,무태조야동행정복지센터앞2,21848,2026-07-02,북구
35.92142,128.59963,DGB7021029000,무태조야동행정복지센터건너2,5155,2026-07-02,북구
