player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
Franck Kessi?,C?te d'Ivoire,C?te d'Ivoire,MF,29,1996,Al-Ahli,4,4,346,3.8,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,4,2,50,1.04,0.52,0.25,0.5,87,96.1,87,3,0,,0,1.5,5,4,1,0.26,0.26,0,7,2,1,2,0,4,,,0,,,,,,,,,,,,,,,,,,
Ghislain Konan,C?te d'Ivoire,C?te d'Ivoire,DF,30,1995,Gil Vicente FC,3,3,269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.34,0,0,,90,74.7,90,2,0,,1,1,3,4,-1,-0.33,-2.31,0,0,1,0,8,0,3,,,0,,,,,,,,,,,,,,,,,,
Gu?la Dou?,C?te d'Ivoire,C?te d'Ivoire,DF,23,2002,Strasbourg,4,3,277,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.32,0,0,,69,76.9,89,2,1,9,0,1.5,3,3,0,0,-1.08,0,6,5,0,12,3,5,,,0,,,,,,,,,,,,,,,,,,
Ibrahim Sangar?,C?te d'Ivoire,C?te d'Ivoire,MF,28,1997,Nottingham,4,3,268,3,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,1,0,0,0.34,0,0,,67,74.4,85,2,1,14,0,1.5,5,3,2,0.67,1.65,0,2,4,0,0,6,5,,,0,,,,,,,,,,,,,,,,,,
Jean Seri,C?te d'Ivoire,C?te d'Ivoire,MF,34,1991,,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,14,3.9,,0,1,14,3,3,0,0,0,0,-0.26,0,0,0,0,3,0,1,,,0,,,,,,,,,,,,,,,,,,
Mohamed Kon?,C?te d'Ivoire,C?te d'Ivoire,GK,24,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas P?p?,C?te d'Ivoire,C?te d'Ivoire,FW,31,1995,Villarreal,4,3,234,2.6,2,1,3,2,0,0,1,0,0.77,0.38,1.15,0.77,1.15,6,3,50,2.31,1.15,0.33,0.67,59,65,76,0,1,6,0,1.5,3,3,0,0,-0.71,0,1,1,1,10,3,0,,,0,,,,,,,,,,,,,,,,,,
Obite N'Dicka,C?te d'Ivoire,C?te d'Ivoire,DF,26,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Kossounou,C?te d'Ivoire,C?te d'Ivoire,DF,25,2001,Atalanta,4,3,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,68,75.6,90,3,1,2,0,1.5,5,4,1,0.33,0.33,0,0,1,0,0,3,3,,,0,,,,,,,,,,,,,,,,,,
Oumar Diakit?,C?te d'Ivoire,C?te d'Ivoire,FW,22,2003,Cercle Brugge,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,14,7.8,,0,2,14,2,1.5,0,0,0,0,-0.27,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Ousmane Diomande,C?te d'Ivoire,C?te d'Ivoire,DF,22,2003,Sporting CP,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,25,90,1,0,,3,3,2,0,2,2,2.33,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,
Parfait Guiagon,C?te d'Ivoire,C?te d'Ivoire,MF,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seko Fofana,C?te d'Ivoire,C?te d'Ivoire,MF,31,1995,Porto,2,1,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,20,4.89,0.98,0,0,46,25.6,76,0,1,16,2,1.5,0,1,-1,-0.98,-1.65,0,1,0,0,0,2,0,,,0,,,,,,,,,,,,,,,,,,
Simon Adingra,C?te d'Ivoire,C?te d'Ivoire,"FW,MF",24,2002,Monaco,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,16,4.4,,0,1,16,3,0,0,1,-1,-5.63,-6.15,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Wilfried Singo,C?te d'Ivoire,C?te d'Ivoire,DF,25,2000,Galatasaray,2,2,171,1.9,0,1,1,0,0,0,0,0,0,0.53,0.53,0,0.53,2,0,0,1.05,0,0,,86,47.5,86,1,0,,2,1.5,2,1,1,0.53,0.53,0,3,1,0,1,4,0,,,0,,,,,,,,,,,,,,,,,,
Yahia Fofana,C?te d'Ivoire,C?te d'Ivoire,GK,25,2000,Rizespor,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,100,90,4,0,,0,1.5,5,4,1,0.25,,0,0,3,0,0,0,0,,,0,4,4,360,4,1,13,9,69.2,2,0,2,2,50,0,0,0,0,
Yan Diomand?,C?te d'Ivoire,C?te d'Ivoire,"MF,FW",19,2006,RB Leipzig,4,4,329,3.7,0,1,1,0,0,0,0,0,0,0.27,0.27,0,0.27,4,0,0,1.09,0,0,,82,91.4,82,1,0,,0,1.5,5,3,2,0.55,3.45,0,2,7,0,14,4,6,,,0,,,,,,,,,,,,,,,,,,
Alan Franco,Ecuador,Ecuador,DF,27,1998,Atl?tico Mineiro,4,4,251,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,,,63,69.7,63,0,0,,0,1,1,3,-2,-0.72,-0.72,0,7,0,0,5,4,6,,,0,,,,,,,,,,,,,,,,,,
Alan Minda,Ecuador,Ecuador,MF,23,2003,Atl?tico Mineiro,1,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.27,0,0,,55,15.3,55,0,0,,3,0,0,0,0,0,0.59,0,0,1,0,2,1,0,,,0,,,,,,,,,,,,,,,,,,
Anthony Valencia,Ecuador,Ecuador,MF,22,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denil Castillo,Ecuador,Ecuador,MF,22,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enner Valencia,Ecuador,Ecuador,FW,36,1989,Pachuca,4,4,287,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,60,3.14,1.88,0,0,72,79.7,72,1,0,,0,1,1,3,-2,-0.63,-0.63,0,4,7,2,1,0,1,,,0,,,,,,,,,,,,,,,,,,
F?lix Torres Caicedo,Ecuador,Ecuador,DF,29,1997,Internacional,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,6,1.7,,0,1,6,3,3,0,0,0,0,0.51,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Gonzalo Plata,Ecuador,Ecuador,FW,25,2000,Flamengo,4,4,360,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,8,5,62.5,2,1.25,0.13,0.2,90,100,90,4,0,,0,1,2,4,-2,-0.5,,0,5,4,0,8,2,5,,,0,,,,,,,,,,,,,,,,,,
Gonzalo Valle,Ecuador,Ecuador,GK,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hern?n Gal?ndez,Ecuador,Ecuador,GK,39,1987,Hurac?n,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,100,90,4,0,,0,1,2,4,-2,-0.5,,0,0,0,0,0,0,0,,,0,4,4,360,4,1,13,9,69.2,1,1,2,1,25,0,0,0,0,
Jackson Porozo,Ecuador,Ecuador,DF,25,2000,Tijuana,1,0,29,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,29,8.1,,0,1,29,3,0,0,1,-1,-3.1,-2.83,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Jeremy Ar?valo,Ecuador,Ecuador,FW,21,2005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Ord??ez,Ecuador,Ecuador,DF,22,2004,Club Brugge,3,3,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8,0,0,,75,62.5,75,2,0,,1,1,2,4,-2,-0.8,-0.8,0,1,1,0,0,1,5,,,0,,,,,,,,,,,,,,,,,,
John Yeboah,Ecuador,Ecuador,MF,25,2000,Venezia,4,4,311,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,37.5,2.32,0.87,0,0,78,86.4,78,0,0,,0,1,2,3,-1,-0.29,1.55,0,0,4,0,11,3,3,,,0,,,,,,,,,,,,,,,,,,
Jordy Alcivar,Ecuador,Ecuador,MF,26,1999,Independiente,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,,45,12.5,45,0,0,,3,1,0,0,0,0,0.57,0,1,0,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Jordy Caicedo,Ecuador,Ecuador,FW,28,1997,Hurac?n,3,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5,0,0,,7,5.6,,0,3,7,1,1.33,0,0,0,0,0.53,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Kendry P?ez,Ecuador,Ecuador,MF,19,2007,River Plate,1,0,12,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,12,3.3,,0,1,12,3,0,0,0,0,0,0.52,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Kevin Rodr?guez,Ecuador,Ecuador,FW,26,2000,Union SG,4,0,118,1.3,0,1,1,0,0,0,0,0,0,0.76,0.76,0,0.76,6,1,16.7,4.58,0.76,0,0,30,32.8,,0,4,30,0,1,1,1,0,0,0.74,0,3,2,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Mois?s Caicedo,Ecuador,Ecuador,MF,24,2001,Chelsea,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,25,1,0.25,0,0,90,100,90,4,0,,0,1,2,4,-2,-0.5,,0,5,4,0,17,4,6,,,0,,,,,,,,,,,,,,,,,,
Mois?s Ram?rez,Ecuador,Ecuador,GK,25,2000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nilson Angulo,Ecuador,Ecuador,MF,22,2003,Sunderland,4,2,218,2.4,1,0,1,1,0,0,0,0,0.41,0,0.41,0.41,0.41,2,2,100,0.83,0.83,0.5,0.5,55,60.6,81,0,2,28,0,1,2,4,-2,-0.83,-0.83,0,4,3,0,5,2,1,,,0,,,,,,,,,,,,,,,,,,
Pedro Vite,Ecuador,Ecuador,MF,24,2002,UNAM,4,4,360,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,4,1,25,1,0.25,0,0,90,100,90,4,0,,0,1,2,4,-2,-0.5,,0,2,5,0,6,5,11,,,0,,,,,,,,,,,,,,,,,,
Pervis Estupi??n,Ecuador,Ecuador,MF,28,1998,Milan,2,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,45,24.7,69,0,1,20,2,2,1,0,1,1.01,2.01,0,3,0,0,2,0,1,,,0,,,,,,,,,,,,,,,,,,
Piero Hincapi?,Ecuador,Ecuador,DF,24,2002,Arsenal,4,4,339,3.8,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0.8,0,0,,85,94.2,85,2,0,,0,1,1,4,-3,-0.8,-5.08,0,5,4,0,14,4,5,,,0,,,,,,,,,,,,,,,,,,
Willian Pacho,Ecuador,Ecuador,DF,24,2001,PSG,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.25,0.25,0,0,90,100,90,4,0,,0,1,2,4,-2,-0.5,,0,3,2,0,0,8,2,,,0,,,,,,,,,,,,,,,,,,
Yaimar Medina,Ecuador,Ecuador,"DF,MF",21,2004,Genk,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,45,12.5,,0,1,45,3,0,0,0,0,0,0.57,0,1,0,0,4,1,0,,,0,,,,,,,,,,,,,,,,,,
?ngelo Preciado,Ecuador,Ecuador,"DF,MF",28,1998,Atl?tico Mineiro,4,0,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,27,30.3,,0,4,27,0,1,1,1,0,0,0.72,0,0,1,0,7,3,1,,,0,,,,,,,,,,,,,,,,,,
Ahmed Fatouh,Egypt,Egypt,DF,28,1998,,3,3,267,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,100,0.34,0.34,0,0,89,55.6,89,2,0,,0,1.67,5,3,2,0.67,1.1,0,2,3,0,8,4,5,,,0,,,,,,,,,,,,,,,,,,
El Mahdy Soliman,Egypt,Egypt,GK,39,1987,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emam Ashour,Egypt,Egypt,MF,28,1998,,5,5,362,4,2,0,2,2,0,0,0,0,0.5,0,0.5,0.5,0.5,10,2,20,2.49,0.5,0.2,1,72,75.4,72,1,0,,0,1.2,7,4,3,0.75,2.27,0,2,13,0,4,4,2,,,0,,,,,,,,,,,,,,,,,,
Haissem Hassan,Egypt,Egypt,MF,24,2002,Oviedo,2,1,126,1.4,0,1,1,0,0,0,2,0,0,0.71,0.71,0,0.71,1,0,0,0.71,0,0,,63,26.3,72,0,1,54,3,0.5,2,0,2,1.43,1.68,0,2,2,0,9,0,1,,,0,,,,,,,,,,,,,,,,,,
Hamdy Fathy,Egypt,Egypt,"DF,MF",31,1994,,4,3,238,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,60,49.6,64,0,1,45,0,1.25,3,6,-3,-1.13,-2.62,0,3,2,1,1,2,3,,,0,,,,,,,,,,,,,,,,,,
Hamza Abdelkarim,Egypt,Egypt,FW,18,2008,,4,0,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,15,12.5,,0,4,15,1,1.5,1,0,1,1.5,1.5,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Hossam Abdelmaguid,Egypt,Egypt,DF,25,2001,,2,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,30,12.3,,0,2,30,2,2,0,0,0,0,-0.21,0,1,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,
Ibrahim Adel,Egypt,Egypt,MF,25,2001,Nordsj©¡lland,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,3,0.6,,0,1,3,4,1,0,0,0,0,-0.19,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Karim Hafez,Egypt,Egypt,DF,30,1996,,3,2,172,1.9,0,1,1,0,0,0,0,0,0,0.52,0.52,0,0.52,1,0,0,0.52,0,0,,57,35.8,85,1,1,3,2,0.67,3,4,-1,-0.52,-1.11,0,1,2,0,3,3,1,,,0,,,,,,,,,,,,,,,,,,
Mahmoud Saber,Egypt,Egypt,MF,24,2001,,2,1,46,0.5,1,0,1,1,0,0,1,0,1.96,0,1.96,1.96,1.96,3,1,33.3,5.87,1.96,0.33,1,23,9.6,45,0,1,1,3,1,1,1,0,0,-0.21,0,2,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Marwan Attia,Egypt,Egypt,MF,27,1998,,5,4,434,4.8,0,1,1,0,0,0,2,0,0,0.21,0.21,0,0.21,4,0,0,0.83,0,0,,87,90.4,97,3,1,45,0,1.2,7,6,1,0.21,0.21,0,8,1,0,11,3,3,,,0,,,,,,,,,,,,,,,,,,
Mohamed Abdelmonem,Egypt,Egypt,DF,27,1999,Nice,2,1,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,7,2.9,13,0,1,1,1,2,1,1,0,0,-0.19,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Mohamed Alaa,Egypt,Egypt,GK,27,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed El-Shenawy,Egypt,Egypt,GK,37,1988,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Hany,Egypt,Egypt,DF,30,1996,,5,5,480,5.3,0,1,1,0,0,0,0,0,0,0.19,0.19,0,0.19,4,0,0,0.75,0,0,,96,100,96,5,0,,0,1.2,8,7,1,0.19,,0,2,1,0,15,6,9,,,2,,,,,,,,,,,,,,,,,,
Mohamed Salah,Egypt,Egypt,"FW,MF",33,1992,Liverpool,5,5,425,4.7,1,2,3,1,0,0,0,0,0.21,0.42,0.64,0.21,0.64,9,4,44.4,1.91,0.85,0.11,0.25,85,88.5,85,2,0,,0,1.2,8,7,1,0.21,0.21,0,5,13,1,14,2,0,,,0,,,,,,,,,,,,,,,,,,
Mohanad Lasheen,Egypt,Egypt,MF,30,1996,,4,4,359,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.5,0,0,,90,74.8,90,3,0,,0,1.25,7,5,2,0.5,1.25,0,5,3,0,1,8,11,,,0,,,,,,,,,,,,,,,,,,
Mostafa Shobeir,Egypt,Egypt,GK,26,2000,,5,5,480,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,96,100,96,5,0,,0,1.2,8,7,1,0.19,,0,0,5,0,0,0,0,,,0,5,5,480,7,1.31,19,12,63.2,1,3,1,0,0,2,0,2,0,100
Mostafa Ziko,Egypt,Egypt,"FW,MF",29,1997,,5,5,370,4.1,2,1,3,2,0,0,0,0,0.49,0.24,0.73,0.49,0.73,8,3,37.5,1.95,0.73,0.25,0.67,74,77.1,74,0,0,,0,1.2,7,5,2,0.49,1.3,0,6,5,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,
Nabil Dunga,Egypt,Egypt,MF,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar Marmoush,Egypt,Egypt,"FW,MF",27,1999,Manchester City,5,3,326,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9.1,3.04,0.28,0,0,65,67.9,90,1,2,28,0,1.2,4,5,-1,-0.28,-1.44,0,3,8,0,5,2,3,,,0,,,,,,,,,,,,,,,,,,
Ramy Rabia,Egypt,Egypt,DF,33,1993,,5,3,372,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.24,0.24,0,0,74,77.5,100,3,2,36,0,1.2,7,5,2,0.48,1.32,0,3,2,0,0,3,5,,,0,,,,,,,,,,,,,,,,,,
Tarek Alaa,Egypt,Egypt,DF,24,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tr?z?guet,Egypt,Egypt,MF,31,1994,,4,1,164,1.8,1,1,2,1,0,0,0,0,0.55,0.55,1.1,0.55,1.1,8,3,37.5,4.39,1.65,0.13,0.33,41,34.2,90,1,3,25,1,1.25,2,4,-2,-1.1,-1.95,0,3,2,0,2,1,0,,,0,,,,,,,,,,,,,,,,,,
Yasser Ibrahim,Egypt,Egypt,DF,33,1993,,5,4,467,5.2,1,0,1,1,0,0,2,0,0.19,0,0.19,0.19,0.19,1,1,100,0.19,0.19,1,1,93,97.3,98,4,1,77,0,1.2,7,6,1,0.19,0.19,0,6,3,0,0,3,6,,,0,,,,,,,,,,,,,,,,,,
Zizo,Egypt,Egypt,MF,30,1996,,4,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,4.82,1.61,0,0,14,11.7,,0,4,14,1,1.25,0,0,0,0,-0.21,0,2,1,0,6,0,1,,,0,,,,,,,,,,,,,,,,,,
Anthony Gordon,England,England,MF,25,2001,Barcelona,6,5,396,4.4,1,3,4,1,0,0,0,0,0.23,0.68,0.91,0.23,0.91,6,4,66.7,1.36,0.91,0.17,0.25,66,52.8,73,1,1,30,2,2.17,10,5,5,1.14,0.37,0,4,10,0,8,3,3,,,0,,,,,,,,,,,,,,,,,,
Bukayo Saka,England,England,MF,24,2001,Arsenal,7,3,358,4,3,3,6,2,1,1,0,0,0.75,0.75,1.51,0.5,1.26,13,7,53.8,3.27,1.76,0.15,0.29,51,47.7,69,1,4,38,1,2.71,13,5,8,2.01,2.01,0,4,9,4,21,1,7,,,0,,,,,,,,,,,,,,,,,,
Dan Burn,England,England,DF,34,1992,Newcastle,3,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,12,4.7,,0,3,12,5,2,0,2,-2,-5.14,-6.4,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Dean Henderson,England,England,GK,29,1997,Crystal Palace,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,12,90,1,0,,7,3,6,4,2,2,1.18,0,0,0,0,0,1,0,,,0,1,1,90,4,4,9,5,55.6,1,0,0,0,0,0,0,0,0,
Declan Rice,England,England,MF,27,1999,Arsenal,7,7,557,6.2,1,2,3,1,0,0,2,0,0.16,0.32,0.48,0.16,0.48,6,3,50,0.97,0.48,0.17,0.33,80,74.3,80,3,0,,1,2.29,16,10,6,0.97,0.04,0,4,0,1,44,5,3,,,0,,,,,,,,,,,,,,,,,,
Djed Spence,England,England,DF,25,2000,Tottenham,8,4,404,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0.45,0.45,0,0,51,53.9,78,1,4,23,0,2.38,10,6,4,0.89,-0.15,0,3,5,0,6,5,10,,,0,,,,,,,,,,,,,,,,,,
Eberechi Eze,England,England,MF,27,1998,Arsenal,5,1,211,2.3,0,1,1,0,0,0,0,0,0,0.43,0.43,0,0.43,5,0,0,2.13,0,0,,42,28.1,78,0,4,33,3,2.6,7,3,4,1.71,1.04,0,2,4,1,2,0,0,,,0,,,,,,,,,,,,,,,,,,
Elliot Anderson,England,England,MF,23,2002,Nottingham,8,7,632,7,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,7,1,14.3,1,0.14,0,0,79,84.3,89,4,1,12,0,2.38,16,9,7,1,0.23,0,9,13,0,8,8,18,,,0,,,,,,,,,,,,,,,,,,
Ezri Konsa,England,England,DF,28,1997,Aston Villa,8,7,647,7.2,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,3,2,66.7,0.42,0.28,0.33,0.5,81,86.3,90,6,1,19,0,2.38,18,12,6,0.83,-0.91,0,8,11,0,3,8,5,,,0,,,,,,,,,,,,,,,,,,
Harry Kane,England,England,FW,32,1993,Bayern Munich,7,7,652,7.2,6,1,7,4,2,2,0,0,0.83,0.14,0.97,0.55,0.69,23,12,52.2,3.17,1.66,0.17,0.33,93,86.9,93,5,0,,1,2.29,14,8,6,0.83,-1.01,0,8,9,2,1,1,3,,,0,,,,,,,,,,,,,,,,,,
Ivan Toney,England,England,FW,30,1996,Al-Ahli,2,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2.28,1.14,0,0,40,10.5,78,0,1,1,6,1.5,4,3,1,1.14,0.2,0,0,3,2,0,0,0,,,0,,,,,,,,,,,,,,,,,,
James Trafford,England,England,GK,23,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarell Quansah,England,England,DF,23,2003,Leverkusen,3,3,197,2.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,,,66,26.3,66,0,0,,3,3,7,4,3,1.37,0.56,0,2,2,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
John Stones,England,England,DF,32,1994,Manchester City,5,3,330,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0,0,,66,44,98,1,2,18,3,2.4,8,5,3,0.82,-0.25,0,1,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Jordan Henderson,England,England,MF,35,1990,Brentford,1,0,7,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,7,0.9,,0,1,7,6,3,3,2,1,12.86,12.01,0,0,1,0,2,0,1,,,0,,,,,,,,,,,,,,,,,,
Jordan Pickford,England,England,GK,32,1994,Everton,7,7,660,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,94,88,94,7,0,,1,2.29,14,8,6,0.82,-1.18,0,0,4,0,0,0,0,,,0,7,7,660,8,1.09,23,15,65.2,5,1,1,2,28.6,1,1,0,0,0
Jude Bellingham,England,England,MF,22,2003,Real Madrid,8,7,614,6.8,7,1,8,7,0,0,1,0,1.03,0.15,1.17,1.03,1.17,19,13,68.4,2.79,1.91,0.37,0.54,77,81.9,86,3,1,12,0,2.38,15,9,6,0.88,-0.44,0,9,17,1,8,3,10,,,0,,,,,,,,,,,,,,,,,,
Kobbie Mainoo,England,England,MF,21,2005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Gu?hi,England,England,DF,25,2000,Manchester City,8,7,663,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.14,0,0,,83,88.4,94,6,1,4,0,2.38,15,9,6,0.81,-1.25,0,4,13,0,0,6,1,,,0,,,,,,,,,,,,,,,,,,
Marcus Rashford,England,England,MF,28,1997,Barcelona,6,3,223,2.5,1,1,2,1,0,0,0,0,0.4,0.4,0.81,0.4,0.81,12,5,41.7,4.84,2.02,0.08,0.2,37,29.7,65,1,3,9,2,2.17,7,1,6,2.42,2.08,0,5,1,1,17,0,2,,,0,,,,,,,,,,,,,,,,,,
Morgan Rogers,England,England,MF,23,2002,Aston Villa,7,3,339,3.8,0,1,1,0,0,0,0,0,0,0.27,0.27,0,0.27,3,1,33.3,0.8,0.27,0,0,48,45.2,90,3,4,17,1,2.29,11,6,5,1.33,0.67,0,5,5,2,5,0,3,,,0,,,,,,,,,,,,,,,,,,
